time,pos_x,pos_y
178,-0.028041649609804,-0.001062467112206
98,-0.230845123529434,0.350155830383301
90,0.24066162109375,0.414731681346893
15,0.003793907118961,1.5153716802597
195,0.024878120049834,-0.00036866904702
76,-0.174430176615715,0.388890504837036
129,0.126561924815178,0.098193034529686
58,0.103102967143059,0.408464968204498
219,0.002791977021843,-0.000523021211848
62,0.058193396776915,0.993217170238495
84,-0.243496656417847,0.613207936286926
108,-0.253255844116211,0.826437413692474
95,-0.067472077906132,0.027628907933831
132,0.06207437440753,-0.001293423119932
184,-0.134819895029068,0.220748379826546
56,0.248871609568596,0.769926309585571
167,-0.055609323084354,-0.000295712961815
4,0.020173262804747,1.43720412254334
8,0.011879444122315,1.40624701976776
123,0.034484673291445,0.052352007478476
243,-0.148826032876968,0.109453447163105
81,0.134924218058586,0.31919926404953
117,-0.209987357258797,0.31279981136322
114,0.09332074970007,0.080289326608181
81,-0.276172876358032,0.550749123096466
39,-0.013617420569062,1.31006181240082
146,0.04777517169714,-0.003877820912749
170,0.005175209138542,0.074326738715172
140,-0.057354547083378,-0.005164137110114
83,0.208226770162582,0.166329085826874
191,0.018906498327851,-0.000529708864633
104,-0.199540331959724,0.256262332201004
140,0.032434366643429,0.000323162064888
103,0.104152008891106,0.818236827850342
37,0.164250463247299,0.704620778560638
199,-0.028996085748077,-0.000497915723827
26,0.049664974212647,1.27431774139404
173,-0.008425807580352,0.047863349318504
83,0.209395319223404,0.244184747338295
58,0.249494165182114,1.24235439300537
72,-0.225843995809555,0.465631008148193
55,0.141676425933838,0.473709523677826
46,0.001719379448332,1.21332383155823
37,0.198181241750717,1.082524061203
154,0.043656826019287,-0.006589284166694
90,0.092333316802979,0.305054575204849
46,-0.144696146249771,0.561227083206177
295,-0.067546464502812,-0.000973095884547
123,0.05484676361084,0.008650383912027
159,-0.100691221654415,0.3434779047966
163,0.059674929827452,0.024225149303675
22,0.152472883462906,1.09862148761749
153,-0.034040831029415,-0.000112965106382
182,-0.021956730633974,-0.000538613821846
102,0.134204193949699,0.170840561389923
123,0.040026761591435,0.051611863076687
204,-0.123458385467529,0.14713691174984
134,-0.051998518407345,-0.001622655428946
149,0.071578219532967,0.004095277749002
105,0.141480833292007,0.106646068394184
126,-0.049945831298828,-0.001084640040062
106,-0.069646164774895,0.03858233615756
30,-0.217665582895279,1.37496304512024
37,-0.255822241306305,1.26431798934937
116,-0.050871945917606,0.012199554592371
141,-0.072220131754875,0.00123214488849
264,-0.010670566931367,-0.000768997648265
159,-0.047844219952822,-0.000382223137422
48,0.036405850201845,1.11504244804382
136,-0.053888224065304,0.002093813382089
21,-0.096382237970829,1.11776399612427
5,0.00046625136747,1.35279965400696
53,0.095463946461678,0.726449370384216
156,-0.025110149756074,-0.001024558558129
19,-0.118607521057129,1.06469225883484
8,0.068535804748535,1.45656049251556
127,0.060268498957157,0.026537928730249
112,-0.154981225728989,0.145778208971024
156,-0.066482543945313,-0.000124623780721
105,0.159209817647934,1.0964732170105
172,0.007381439208984,-0.000792386534158
150,-0.019567299634218,-0.00195374735631
185,0.065719224512577,0.035308323800564
186,-0.027399444952607,-0.00303789624013
138,-0.046934224665165,-0.017090490087867
308,-0.03850469738245,-0.000466659083031
155,0.068846508860588,-0.001128270640038
104,0.263881862163544,0.985053658485413
79,-0.156768411397934,0.221966102719307
64,-0.170866772532463,0.367118686437607
90,-0.28693351149559,1.1199893951416
33,-0.141798213124275,1.03238582611084
10,-2.61306759057334E-05,1.4931743144989
137,0.041630171239376,-0.001399924745783
139,0.02712183073163,0.945376813411713
173,0.026318168267608,0.128623157739639
96,0.058453656733036,0.194194450974464
89,-0.006275272462517,0.21824599802494
171,0.026041412726045,-0.000773003092036
163,-0.032125569880009,-0.000987508334219
193,-0.083716012537479,0.064437538385391
147,0.010286808013916,-0.000566902162973
91,-0.192599013447762,0.246425569057465
251,-0.032091520726681,-0.000590970506892
42,0.270388692617416,1.32876336574554
110,-0.105081558227539,0.12256795167923
33,-0.159195140004158,0.914748013019562
246,0.033564757555723,-0.001285340753384
170,-0.055912207812071,-0.000297751423204
14,-0.06733188778162,1.22210788726807
96,0.167742446064949,0.137076839804649
78,0.26665011048317,0.58680385351181
195,0.02211856842041,-0.000919058336876
142,-0.017937373369932,0.054545555263758
169,-0.027821445837617,-0.000509717443492
112,0.033956337720156,0.087296903133392
136,0.076620675623417,0.064520299434662
158,-0.056694220751524,-0.000759234419093
149,0.094013974070549,0.990532636642456
71,0.039350606501103,0.570886373519897
44,0.001384639763273,1.2350949048996
91,-0.17134790122509,0.333096474409103
131,-0.07148027420044,0.004271516576409
117,0.140558809041977,0.997575044631958
161,-0.005085659213364,-0.000577630999032
5,0.017813205718994,1.41312098503113
118,-0.173105716705322,0.182399302721024
100,-0.046476077288389,0.333999544382095
25,-0.099587917327881,1.15500545501709
57,-0.067041113972664,0.402057349681854
8,-0.01006374321878,1.37371969223022
85,-0.19876079261303,0.327438801527023
146,-0.066473104059696,0.233315855264664
92,-0.189667224884033,0.290622591972351
153,-0.132083028554916,0.407130151987076
75,-0.223719269037247,0.608947277069092
24,-0.008077239617705,1.22177755832672
118,-0.08271761238575,0.035460885614157
218,0.011925029568374,-0.004423882812262
113,0.125254347920418,0.03988166898489
131,-0.084937572479248,0.039865359663963
99,-0.120205402374268,0.304940432310104
19,0.077682591974735,1.45742785930634
147,-0.066948130726814,0.19776414334774
37,-0.227244660258293,1.38175344467163
20,-0.034886170178652,1.45286190509796
126,0.092377856373787,0.035601507872343
195,-0.008380031213164,-0.000802114023827
55,-0.237712383270264,0.644359588623047
73,-0.167839720845223,0.575827658176422
170,0.007381439208984,-0.000792386534158
246,-0.121460437774658,0.051795110106468
41,0.235365480184555,1.25992178916931
63,0.138659670948982,0.356269389390945
97,-0.100467681884766,0.160155490040779
17,0.041367053985596,1.47213220596313
28,0.11711110919714,1.14588117599487
41,0.249553874135017,1.19924771785736
24,0.158869743347168,1.39666295051575
98,0.13836145401001,0.068020828068256
144,-0.064295195043087,0.017838202416897
9,-0.034115791320801,1.41492104530334
8,-0.016705323010683,1.44615912437439
76,0.214656263589859,0.209879294037819
67,-0.262271344661713,0.540995895862579
206,-0.175487607717514,0.243407264351845
161,-0.072773359715939,0.053673084825277
8,0.042879771441221,1.33992516994476
157,0.038749121129513,-0.002058246172965
118,-0.150979325175285,0.099393665790558
77,-0.101607702672482,0.263843536376953
38,-0.135305881500244,1.267862200737
123,-0.0687425583601,-0.00399912847206
43,-0.041344355791807,1.24088513851166
136,0.069902420043945,0.020902786403895
151,0.02348518371582,-0.000813307764474
92,0.239531800150871,0.478149831295013
50,0.207272246479988,0.726449370384216
26,0.094678595662117,1.32575023174286
127,-0.072286508977413,-0.002242638962343
118,-0.204766035079956,0.299348831176758
16,0.003976249601692,1.20377969741821
120,0.11487865447998,0.11041747033596
141,-0.068526074290276,0.033400021493435
150,-0.069736286997795,-0.000900247076061
96,0.150049492716789,0.16887167096138
72,-0.103589914739132,0.197680458426476
101,-0.118689633905888,0.168036893010139
192,-0.01367683429271,-0.000869204988703
10,-0.024730492383242,1.25908780097961
28,-0.121874049305916,1.44636785984039
170,-0.017553711310029,0.00062349793734
183,-0.210179761052132,0.331074863672256
18,-0.05595712736249,1.47653234004974
251,-0.01067066192627,-0.000768997648265
3,0.011642456054688,1.4040961265564
95,0.117587089538574,0.085100919008255
47,-0.055562593042851,0.733779728412628
26,-0.048341847956181,1.28534257411957
41,-0.091134831309319,1.11553728580475
81,0.155257031321526,0.438571155071259
63,0.02136917039752,1.06389939785004
49,-0.14973258972168,0.657334327697754
213,-0.029524516314268,-0.001018335809931
23,0.034495353698731,1.50365948677063
151,-0.030874729156494,-0.000764133932535
181,-0.034061528742313,0.000265870097792
113,-0.172327041625977,0.251504600048065
104,0.12504243850708,0.246913865208626
7,0.027782440185547,1.42323040962219
114,-0.049257088452578,0.004971644841135
26,-0.032620716840029,1.18592238426209
19,0.099481582641602,1.18340158462524
91,0.045392416417599,0.228859737515449
166,0.052229978144169,0.141825988888741
177,-0.173275470733643,0.508319795131683
137,-0.055949307978153,-0.000645186926704
42,-0.05879020690918,0.709187209606171
84,-0.230972200632095,0.447521507740021
136,0.054405689239502,-0.001292994013056
135,-0.131528854370117,0.569274127483368
78,0.209704488515854,0.205909550189972
156,-0.004698371980339,0.018699584528804
141,0.068846702575684,-0.001128270640038
85,0.154114723205566,0.125971272587776
105,-0.193039983510971,0.163674056529999
93,-0.082057476043701,0.261383056640625
184,-0.040666293352842,-0.00094967125915
76,0.179644495248795,0.227847799658775
14,0.03667526319623,1.42441606521606
152,-0.040575504302979,-0.000698473479133
129,0.117733001708984,0.089958012104035
166,0.03681268543005,-0.000435044756159
134,-0.097181990742683,-0.000572803022806
131,-0.035693742334843,-0.00050757167628
130,-0.094641014933586,0.017843136563897
168,-0.050205707550049,-0.000848248018883
109,-0.104560472071171,0.091404110193253
12,0.066424176096916,1.20960664749146
39,-0.004760646726936,1.18899464607239
118,0.100189112126827,0.063268095254898
112,-0.095866300165653,0.068270169198513
108,-0.074726484715939,0.005578432232142
17,-0.131371408700943,1.49914836883545
94,0.097159005701542,0.392675131559372
115,0.105463981628418,0.839002013206482
199,-0.020273495465517,-0.000564577581827
104,0.122389987111092,0.085699379444122
154,0.035830687731505,-0.000507285585627
65,-0.250743925571442,0.688779294490814
177,-0.035161972045899,-0.000836875464302
95,0.1507738083601,0.139071762561798
158,0.016989136114717,-0.000470843311632
194,-0.046926021575928,-0.001173617783934
92,0.101394653320313,0.730546474456787
40,0.233625888824463,1.00205874443054
186,0.02211856842041,-0.000919058336876
92,0.24845552444458,0.66402930021286
50,0.203108787536621,0.53180193901062
102,0.158061504364014,0.13625393807888
77,-0.098781868815422,0.307708978652954
84,0.204742819070816,0.161965385079384
83,-0.257317781448364,0.547103464603424
50,-0.111430838704109,0.920276522636414
49,-0.061526488512755,0.804153144359589
109,-0.131948664784431,0.063369877636433
22,0.059852220118046,1.24416828155518
78,0.035512544214726,0.462560415267944
162,0.021846484392881,-0.001351072802208
138,-0.057492829859257,0.001628110418096
98,0.182843491435051,0.06954575330019
192,-0.033343028277159,-0.000677373434883
11,-0.014205360785127,1.43755662441254
149,-0.050385762006044,-0.000784804811701
155,-0.022465324029327,0.3145692050457
221,0.005710506346077,0.004689619410783
100,0.118553064763546,0.108642421662807
157,0.049322508275509,0.025451956316829
102,-0.012186527252197,0.229429736733437
19,0.146066755056381,1.08242154121399
65,-0.12468509376049,0.332397520542145
59,-0.053387928754091,0.42714536190033
161,0.022572804242373,-0.000525453069713
97,-0.2220449000597,0.42838642001152
125,-0.070231057703495,0.026588497683406
9,-0.021795272827149,1.31431031227112
72,0.26743221282959,1.14114344120026
23,-0.056409358978272,0.958346009254456
110,-0.10094852745533,0.093918949365616
100,-0.255523443222046,1.03051686286926
121,-0.191882997751236,0.405837476253509
72,-0.070735357701778,0.346791177988052
1,-0.006469631101936,1.4040949344635
145,-0.042783260345459,-0.00072726252256
131,0.004588413052261,-0.002994730370119
38,-0.028438473120332,0.85775887966156
66,-0.069917395710945,0.440091848373413
42,-0.162314504384995,0.698413789272308
111,-0.183914095163345,0.170513764023781
197,0.017857456579805,-0.000975313188974
10,-0.001387882279232,1.45696318149567
169,0.019941616803408,-0.0011040950194
130,-0.132896900177002,0.180692344903946
73,-0.132729440927506,0.365970134735107
72,0.131861299276352,0.239126235246658
1,0.001634883927181,1.3927538394928
260,-0.156372830271721,0.103330284357071
125,-0.114936828613281,0.113575108349323
43,-0.051582716405392,1.31163585186005
167,0.030123043805361,-0.000589575793128
93,0.176829531788826,0.202022701501846
46,0.160325527191162,0.613126695156097
68,0.195457369089127,0.374667704105377
141,-0.05692882463336,-0.00092420814326
107,-0.109166339039803,0.103985674679279
171,-0.107446670532227,0.186462387442589
110,-0.081089399755001,0.0297976359725
94,-0.223479598760605,0.54308408498764
120,-0.081183910369873,0.047366105020046
69,-0.355174630880356,1.06808662414551
27,0.00649671535939,1.12221002578735
136,-0.032240677624941,-0.00158188585192
121,-0.046674631536007,0.017533430829644
79,-0.341276824474335,1.18119120597839
328,-0.054122447967529,-4.11891924159136E-05
149,-0.054813574999571,-0.000644900777843
10,0.021307563409209,1.40799033641815
11,-0.051364708691835,1.3175151348114
129,0.035746477544308,-0.000849821546581
27,0.161923795938492,1.34255886077881
83,-0.007368564605713,0.358387053012848
26,0.119976900517941,0.94002240896225
125,0.101349830627441,0.081058725714684
20,-0.033401869237423,1.45722186565399
221,-0.030334090813995,-0.001269462052733
57,0.228602603077888,0.431017279624939
135,-0.039192009717226,-0.002391305053607
280,-0.06754569709301,-0.000973095884547
128,0.096770480275154,0.007698986679316
113,-0.078757286071777,-0.00314189423807
138,0.066137410700321,0.015130600892007
17,0.046877384185791,1.15396785736084
27,-0.15511417388916,1.39770841598511
175,-0.143863767385483,0.495972156524658
232,-0.03550910949707,-0.000646080996376
118,0.028949450701475,0.414256393909454
96,-0.134084701538086,0.197848826646805
169,-0.014366912655532,-0.004749932326376
147,-0.07455138862133,-0.001007785787806
145,-0.064357377588749,0.118871293962002
17,0.046692371368408,1.30730843544006
115,-0.220143511891365,0.339788198471069
123,0.064050480723381,0.011075172573328
11,0.055850125849247,1.49480366706848
59,0.212587743997574,0.38297688961029
72,0.15513476729393,0.318366706371307
123,0.010605144314468,0.060805331915617
45,0.235816672444344,0.838679134845733
19,0.022014712914825,1.50110483169556
225,-0.07300815731287,-0.003756263293326
188,-0.21229162812233,0.34541067481041
1,0.00493965158239,1.42647576332092
77,0.06017379835248,0.451590299606323
88,0.031815148890019,0.292946100234985
104,-0.107929706573486,0.06047173589468
141,0.034785080701113,-0.002608528127894
300,0.010725212283433,-0.000892951502465
158,-0.04988069459796,-4.04024140152615E-05
50,0.261577218770981,0.969097316265106
57,-0.300600230693817,0.797299444675446
118,0.075424768030644,-0.00537696108222
238,-0.187908560037613,0.266418606042862
159,0.048741914331913,-0.000929179193918
95,0.076369479298592,0.094051986932755
69,-0.146974563598633,0.285408854484558
204,-0.010694312863052,-0.000510218145791
56,0.256406962871552,0.60539174079895
58,0.098681353032589,0.6903435587883
289,-0.067196175456047,-0.001241817488335
156,-0.023885440081358,-0.001004316844046
2,-0.015509700402618,1.40979337692261
161,0.026181507855654,-0.000327041139826
29,0.027831744402647,1.11916697025299
130,-0.073618605732918,0.000146028993186
80,-0.211418718099594,0.507627189159393
214,0.020982552319765,-0.000940158381127
93,-0.135105699300766,0.132880792021751
243,-0.131135553121567,0.066369019448757
8,0.014210129156709,1.37633752822876
292,-0.052126217633486,-0.000222005837713
159,0.009107398800552,-0.001320781651884
133,0.004275417421013,-0.003268745029345
134,-0.053620625287294,-0.001161208143458
125,0.118437096476555,0.052253734320402
278,-0.067199423909187,-0.001241817488335
12,-0.034431647509337,1.34387493133545
59,0.232570558786392,0.99301815032959
166,-0.043080139905214,-0.011255576275289
148,0.063575364649296,0.019693432375789
9,-0.038590431213379,1.45790874958038
166,-0.024392317980528,0.00377419940196
197,0.080871008336544,0.044193875044584
62,-0.19725027680397,0.431993961334229
115,0.101401902735233,0.016718754544854
95,-0.19237956404686,0.201445057988167
148,0.057433985173702,0.0092758750543
162,-0.008289623074234,0.072096355259419
149,-0.066341400146484,-0.002619972219691
136,-0.05638637393713,-0.001409366144799
16,-0.017687797546387,1.40768611431122
184,0.029853153973818,-0.000539507891517
103,-0.262135922908783,0.957169234752655
186,-0.037114333361387,-0.000493874540552
39,-0.162563130259514,0.767082154750824
76,0.102953240275383,0.25371453166008
157,-0.138973325490952,0.258497148752212
10,0.017956733703613,1.35368525981903
61,-0.242090031504631,1.00505208969116
80,0.125128358602524,0.180392295122147
149,-0.042311668395996,0.023750506341457
117,0.060060691088438,0.078489527106285
204,-0.013294124975801,-0.000133171080961
236,-0.059034921228886,-0.013935854658485
189,0.034205816686154,-0.00059583428083
45,0.259451568126678,0.862474679946899
175,-0.014209175482392,0.017358265817165
13,-0.045354556292296,1.23431921005249
20,0.133028119802475,1.20327961444855
140,0.018885802477598,-0.00055699585937
43,-0.0355459228158,0.631962478160858
145,-0.071519568562508,0.031099542975426
20,-0.045337487012148,1.39559507369995
195,0.046226598322392,0.01475487742573
211,0.006578254513443,-0.000908114889171
115,-0.129251763224602,0.14827273786068
115,0.103680327534676,0.084861882030964
100,-0.179496005177498,0.256830245256424
142,-0.019770909100771,-0.004179515875876
132,-0.03678073734045,0.686894297599793
15,-0.051748372614384,1.19949877262115
61,0.189472198486328,0.474135160446167
137,-0.089474581182003,0.07513190060854
146,-0.063331224024296,-0.000671436777338
217,-0.02673807181418,-0.000674083246849
69,-0.210581928491592,0.427329331636429
155,-0.045235920697451,0.108004987239838
35,0.197916120290756,0.972829639911652
180,0.048757553100586,-0.000929179193918
144,0.06353597342968,0.017709884792566
48,0.050078105181456,0.926607072353363
36,0.019089985638857,1.03740286827087
124,0.056612204760313,0.74833744764328
162,0.033532045781612,0.000234005448874
95,0.200492575764656,0.076244197785854
118,0.106264397501946,0.049882516264916
84,0.10037536919117,0.525307714939117
112,-0.117073252797127,0.0421435944736
168,-0.042580507695675,-0.001046874560416
172,0.034213542938233,-0.001215317286551
17,-0.019743632525206,1.29263937473297
5,-0.035126782953739,1.46979248523712
123,0.086421206593514,0.041734825819731
114,0.11151085048914,0.021069798618555
175,-0.050221253186464,-0.000956609263085
47,0.105910204350948,0.696814179420471
107,0.13740149140358,0.103988610208035
121,-0.086845204234123,0.04474275931716
24,0.130840584635735,1.37628638744354
3,-0.005253600887954,1.42453503608704
138,0.129804044961929,1.05808091163635
34,-0.070263579487801,1.07384610176086
82,0.20668888092041,0.175059139728546
37,0.059979725629091,0.899287760257721
210,0.036650370806456,0.031958065927029
207,-0.029946327209473,-0.002368381014094
119,-0.088864520192146,0.084619551897049
43,0.249839305877686,0.701668620109558
66,-0.340140044689178,0.990198075771332
252,-0.031266879290342,-0.000419738295022
219,-0.182942479848862,0.290550917387009
100,-0.213087514042854,0.313873887062073
91,-0.079410836100578,0.074511773884297
142,-0.096217349171639,0.241788774728775
24,-0.1456448584795,0.973786234855652
169,-0.051247693598271,-0.00124385592062
85,0.138536736369133,0.150099068880081
81,0.262821853160858,1.0044971704483
19,0.124826811254024,1.31604695320129
37,0.069494053721428,0.896324574947357
71,-0.027366066351533,0.391995847225189
96,0.10970039665699,0.080235183238983
113,-0.016966629773378,0.062336694449186
146,-0.052249528467655,-0.001757838763297
35,-0.15946102142334,1.11793982982636
11,-0.020881747826934,1.43567824363709
313,0.011821555905044,-0.000893094518688
172,-0.046360682696104,7.87234312156215E-05
176,-0.047723866999149,-0.000446953781648
17,-0.002443694975227,1.44850015640259
38,0.203404903411865,1.37837278842926
0,0.005321693606675,1.41795158386231
89,-0.299473941326141,1.06766772270203
155,-0.046074580401182,-0.00122890714556
101,-0.180380150675774,0.169230446219444
70,-0.18222713470459,0.444689303636551
148,0.030647277832031,-0.00126230949536
93,0.154154777526856,0.083418495953083
179,-0.014855670742691,-0.000993659486994
6,0.007755470462143,1.46977245807648
45,0.210585206747055,1.18378067016602
47,0.047443009912968,1.2206916809082
143,-0.09743757545948,0.078835785388947
56,0.235706806182861,0.508109092712402
234,-0.000895786273759,-0.000892951502465
59,0.174049571156502,0.50255686044693
175,-0.025089263916016,-0.000162210460985
7,-0.009578133001924,1.43826425075531
131,-0.090443804860115,0.000691161141731
78,0.179225638508797,0.264356464147568
29,-0.033492565155029,1.10576868057251
47,0.070311069488525,0.679155945777893
168,-0.027472782880068,-0.003474202239886
84,0.256095886230469,1.09220004081726
10,0.020184898748994,1.39471304416657
192,0.023960018530488,-0.000570049276575
110,-0.21954932808876,0.367990136146545
170,-0.020954037085176,-0.004013326019049
68,-0.161069869995117,0.551012694835663
17,-0.07873048633337,1.11484026908875
77,0.235140040516853,0.857604384422302
127,-0.008596325293183,-0.004339554347098
162,-0.051260661333799,-0.000629379763268
138,0.003053379012272,-0.004405214916915
65,-0.25689572095871,0.861594498157501
147,0.030993556603789,-0.008614315651357
140,-0.027058124542236,-0.000875356199685
156,0.041036032140255,-0.004067864269018
11,-0.022987365722656,1.43775224685669
39,-0.049476720392704,0.925543785095215
206,0.030704593285918,-0.00074010132812
211,-0.045946218073368,-0.00220240582712
249,-0.038920782506466,-0.003903355682269
90,0.103302285075188,0.201605275273323
156,-0.071247860789299,-0.000518157496117
5,0.040392301976681,1.42571973800659
96,0.231933876872063,0.351358085870743
120,0.100004866719246,0.110735900700092
106,-0.241168305277824,0.629009068012237
152,0.070071317255497,0.032578907907009
63,0.256969749927521,1.21038961410522
108,0.134761050343513,0.046500287950039
109,-0.14096412062645,0.122061617672443
137,-0.045880604535341,-0.003845097962767
64,-0.060024451464415,0.724091291427612
13,0.014836597256363,1.29073894023895
129,-0.035669326782227,-0.00050757167628
68,0.127989768981934,0.568766236305237
118,-0.080443382263184,0.076003938913345
3,-0.021164227277041,1.39204061031342
152,-0.119711019098759,0.191407948732376
138,-0.079492188990116,0.030004201456905
260,-0.073948383331299,-0.002488150494173
162,-0.040574740618467,-0.000698473479133
38,-0.251312106847763,0.947565257549286
23,0.097620487213135,1.12629091739655
87,0.247808173298836,0.460170745849609
24,0.025513648986817,1.15976202487946
14,0.079340077936649,1.21803903579712
187,0.018514251336455,-0.000504925264977
131,0.123213194310665,1.02376353740692
38,0.093547061085701,1.05818510055542
149,-0.03402166441083,-0.000112965106382
77,0.157500460743904,0.260151326656342
172,-0.057935141026974,-0.000287237169687
176,0.022948075085878,-0.000530567194801
161,-0.10743560642004,0.325187891721725
282,-0.063076689839363,-0.000535502447747
3,0.0211909301579,1.35953521728516
65,-0.356700509786606,1.12831664085388
132,0.118250943720341,1.02492427825928
89,0.117895320057869,0.17458613216877
282,-0.058581352233887,-0.000382831087336
54,-0.266498178243637,0.860436618328095
144,0.032760143280029,-0.000768997648265
1,0.001226043677889,1.40461695194244
95,0.225845247507095,0.359168767929077
130,-0.069933697581291,0.053540550172329
123,0.05553836748004,0.020964369177818
143,0.064667798578739,0.017291102558374
126,0.057597637176514,0.061374887824059
177,0.014896583743394,-0.000439229013864
132,-0.091598130762577,0.004760751500726
189,-0.008343887515366,-0.000749113562051
51,-0.244445949792862,0.720242202281952
143,0.023476695641875,0.026968441903591
75,-0.225555032491684,0.639730751514435
144,-0.006588459014893,-0.00114490033593
100,-0.207026198506355,0.23831270635128
74,0.188885405659676,0.210369378328323
85,-0.222112134099007,0.453212440013886
162,-0.051176358014345,-0.00115863326937
113,-0.206888526678085,0.325551152229309
138,-0.029726505279541,-0.00334924692288
188,-0.013945293612778,-0.001105275121517
38,0.07156553119421,0.874279856681824
137,-0.092580124735832,0.062171541154385
142,-3.54766852979083E-05,-0.0014036440989
25,0.084606550633907,0.996146857738495
151,-0.053600691258907,-0.001148583833128
185,0.022234344854951,-0.000318529608194
100,0.141635030508041,0.141434818506241
17,0.045002460479736,1.48654901981354
52,0.03694810718298,1.25732934474945
80,0.151214122772217,0.443938434123993
45,-0.282409518957138,0.891395926475525
143,-0.042713738977909,-0.000550308206584
107,0.109881781041622,0.049516376107931
176,-0.048353672027588,-0.000985934748314
83,0.155133247375488,0.156612411141396
109,-0.190630629658699,0.211317375302315
81,-0.201289415359497,0.309179037809372
155,-0.055424593389034,0.006352303083986
48,-0.223055511713028,0.738940298557282
108,-0.162329584360123,0.11247905343771
180,-0.168865114450455,0.285504281520844
235,-0.050061415880919,-0.006907751783729
99,0.069740295410156,0.366854310035706
152,-0.054030608385801,-0.000754871347453
188,-0.026458835229278,-3.75413910660427E-05
16,0.030248831957579,1.39253330230713
68,0.111680224537849,0.308262437582016
25,0.036524198949337,1.24587523937225
234,0.000818443309981,0.000381634221412
149,-0.053633499890566,-0.001506354776211
47,-0.183324813842773,0.651983201503754
124,0.084975719451904,0.830699026584625
93,0.063181877136231,0.444831490516663
148,-0.001759815262631,-0.002895023906603
113,0.140001207590103,0.089181169867516
128,-0.065172769129276,-0.001166894449852
70,0.076528549194336,0.544708669185638
117,-0.184599682688713,0.210632815957069
51,0.13739013671875,0.751302182674408
3,0.00558719644323,1.41482877731323
46,-0.04433012008667,1.18697893619537
12,0.047631166875362,1.42434108257294
143,0.137065604329109,0.284806340932846
85,-0.176048845052719,0.236349254846573
141,0.016420841217041,0.920721113681793
16,0.030149936676025,1.28363215923309
146,0.047929763793945,0.004442892037332
128,-0.054337598383427,-0.002296676626429
8,-0.012221813201904,1.42558324337006
32,0.177323430776596,0.817440211772919
167,0.022599220275879,-0.000525453069713
55,0.219558149576187,0.63652241230011
201,0.001447200775146,-0.00387621158734
190,-0.132772162556648,0.182174578309059
20,0.14065083861351,1.27573251724243
154,0.03627023845911,0.000239512926782
28,-0.020579148083925,1.27728343009949
58,0.155113980174065,0.390588879585266
83,-0.192568689584732,0.298843145370483
68,-0.343333959579468,1.01100814342499
